,user_id,game_link,elo,colour,opening,result,movements,total_time_player,total_time,early_times_mean,early_times_median,early_times_variance,early_times_max,early_times_min,mid_times_mean,mid_times_median,mid_times_variance,mid_times_max,mid_times_min,end_times_mean,end_times_median,end_times_variance,end_times_max,end_times_min,points_balance,taken_balance,aggressiveness
5702,pub673,https://lichess.org/igxS6YdE,1972,White,French Defense: Advance Variation,0,46,501.0,787.0,5.333333333333333,4.5,5.222222222222222,10.0,3.0,15.333333333333334,17.0,52.888888888888886,26.0,4.0,47.285714285714285,26.0,880.4897959183673,91.0,20.0,-3,-1,0.0
5703,mohsen448,https://lichess.org/igxS6YdE,2092,Black,French Defense: Advance Variation,2,46,286.0,787.0,5.5,3.5,22.916666666666668,15.0,1.0,11.0,8.0,71.11111111111111,28.0,3.0,22.0,16.0,231.71428571428572,51.0,6.0,3,1,0.0
5704,mohsen448,https://lichess.org/qH5zrw7q,2059,White,"King's Indian Defense: Orthodox Variation, Gligoric-Taimanov System",2,70,578.0,1241.0,3.3,2.0,28.009999999999998,19.0,0.0,29.53846153846154,19.0,812.8639053254436,102.0,1.0,14.636363636363637,9.0,180.95867768595042,43.0,1.0,3,-1,0.0
5705,GITTOALPI33,https://lichess.org/qH5zrw7q,1989,Black,"King's Indian Defense: Orthodox Variation, Gligoric-Taimanov System",0,70,663.0,1241.0,12.5,3.5,622.45,87.0,1.0,30.076923076923077,21.0,571.7633136094674,77.0,2.0,13.363636363636363,10.0,77.50413223140495,29.0,3.0,-3,1,0.0
5706,mohsen448,https://lichess.org/Eu9Q6TJf,2055,White,Horwitz Defense,2,52,320.0,791.0,8.142857142857142,6.0,40.97959183673469,23.0,3.0,13.1,6.0,161.89,37.0,1.0,16.5,11.5,289.25,54.0,1.0,0,2,0.0
5707,tamerseda85,https://lichess.org/Eu9Q6TJf,1534,Black,Horwitz Defense,0,52,471.0,791.0,6.571428571428571,5.0,15.102040816326527,14.0,2.0,17.2,14.0,138.95999999999998,42.0,4.0,31.625,17.5,612.484375,73.0,9.0,0,-2,2.0
5708,Xacmaz,https://lichess.org/qJRYhAkB,2076,White,"Queen's Gambit Declined: Harrwitz Attack, Main Line",2,69,858.0,1689.0,18.8,16.0,139.76000000000005,51.0,9.0,37.0,30.0,1265.8461538461538,150.0,2.0,17.181818181818183,14.0,44.876033057851245,27.0,7.0,0,0,2.5
5709,mohsen448,https://lichess.org/qJRYhAkB,2099,Black,"Queen's Gambit Declined: Harrwitz Attack, Main Line",0,69,831.0,1689.0,10.9,5.5,100.09000000000002,31.0,2.0,36.92307692307692,20.0,2230.378698224852,149.0,0.0,24.2,16.0,553.3599999999999,83.0,1.0,0,0,0.5
5710,mohsen448,https://lichess.org/NYBt4OJ6,2073,White,Queen's Pawn Game: Mason Attack,2,63,2345.0,3897.0,80.11111111111111,31.0,15826.320987654322,427.0,3.0,80.5,71.0,4454.083333333333,242.0,6.0,65.8,57.5,1834.36,135.0,8.0,1,1,0.0
5711,V07Valera,https://lichess.org/NYBt4OJ6,1881,Black,Queen's Pawn Game: Mason Attack,0,63,1552.0,3897.0,49.0,43.0,1956.2222222222222,149.0,10.0,52.166666666666664,35.0,1936.638888888889,164.0,5.0,53.888888888888886,30.0,2502.765432098766,172.0,8.0,-1,-1,2.0
5712,camaramen,https://lichess.org/gR34ZFl9,2032,White,"French Defense: Tarrasch, Open, 4. exd5 exd5",0,56,964.0,2171.0,9.0,6.5,39.0,20.0,3.0,47.1,33.0,1668.89,136.0,11.0,46.77777777777778,38.0,934.3950617283951,94.0,1.0,-2,0,0.0
5713,mohsen448,https://lichess.org/gR34ZFl9,2012,Black,"French Defense: Tarrasch, Open, 4. exd5 exd5",2,56,1207.0,2171.0,38.875,39.0,297.859375,64.0,13.0,59.3,45.0,2183.61,165.0,8.0,33.666666666666664,13.0,1735.5555555555557,136.0,2.0,2,0,0.0
5714,xochinla,https://lichess.org/Ghw9lKzj,1940,White,"French Defense: Advance Variation, Paulsen Attack",0,18,273.0,427.0,3.0,3.0,0.0,3.0,3.0,52.5,14.5,5287.25,178.0,3.0,28.5,28.5,306.25,46.0,11.0,0,0,2.0
5715,mohsen448,https://lichess.org/Ghw9lKzj,1946,Black,"French Defense: Advance Variation, Paulsen Attack",2,18,154.0,427.0,10.0,10.0,4.0,12.0,8.0,27.75,20.5,180.6875,51.0,19.0,11.5,11.5,30.25,17.0,6.0,0,0,2.0
5716,mohsen448,https://lichess.org/MWrvAgTr,1898,White,Queen's Pawn Game: Mason Attack,2,37,294.0,533.0,13.4,14.0,76.24000000000001,23.0,3.0,26.714285714285715,23.0,370.4897959183673,52.0,1.0,6.666666666666667,3.5,41.55555555555555,17.0,1.0,2,2,0.0
5717,Nordlead,https://lichess.org/MWrvAgTr,1746,Black,Queen's Pawn Game: Mason Attack,0,37,239.0,533.0,7.4,7.0,21.04,14.0,2.0,25.428571428571427,17.0,695.1020408163262,87.0,2.0,4.8,6.0,8.559999999999999,9.0,1.0,-2,-2,0.0
5718,mohsen448,https://lichess.org/TlMr4c2m,1797,White,"King's Indian Defense: Normal Variation, Rare Defenses",2,92,1248.0,1887.0,32.42857142857143,30.5,671.2448979591837,73.0,2.0,44.5625,45.0,857.24609375,109.0,1.0,5.4,3.0,34.77333333333333,22.0,1.0,0,0,0.0
5719,Mosaoudi,https://lichess.org/TlMr4c2m,1807,Black,"King's Indian Defense: Normal Variation, Rare Defenses",0,92,639.0,1887.0,7.928571428571429,3.0,134.20918367346937,44.0,2.0,22.875,17.0,330.984375,65.0,3.0,10.8,4.0,226.8266666666667,53.0,1.0,0,0,0.0
5720,mohsen448,https://lichess.org/t4rpdRZg,1672,White,Dutch Defense: Hopton Attack,2,25,410.0,716.0,7.666666666666667,6.0,14.888888888888891,13.0,4.0,27.6,4.0,2230.6400000000003,122.0,2.0,62.25,54.5,1663.6875,125.0,15.0,7,1,2.0
5721,U53r,https://lichess.org/t4rpdRZg,1657,Black,Dutch Defense: Hopton Attack,0,25,306.0,716.0,14.333333333333334,5.0,236.22222222222217,36.0,2.0,14.8,6.0,250.16000000000003,45.0,2.0,63.0,79.0,1600.6666666666667,102.0,8.0,-7,-1,2.0
5722,Eduardoc137,https://lichess.org/rbhcw6tU,1459,White,Queen's Gambit Declined: Normal Defense,0,34,156.0,587.0,2.75,2.5,2.1875,5.0,1.0,10.285714285714286,3.0,277.6326530612245,51.0,2.0,14.6,9.0,176.23999999999998,37.0,2.0,-1,-1,0.0
5723,mohsen448,https://lichess.org/rbhcw6tU,1500,Black,Queen's Gambit Declined: Normal Defense,2,34,431.0,587.0,16.75,6.5,369.6875,50.0,4.0,36.857142857142854,13.0,3798.979591836734,187.0,4.0,21.2,19.0,144.56,38.0,3.0,1,1,0.0
5724,turtle-turtle,https://lichess.org/idTcvs4Q,2214,White,Colle System,0,136,1200.0,3016.0,14.666666666666666,11.0,333.4603174603174,89.0,0.0,22.083333333333332,12.5,485.90972222222223,83.0,0.0,16.454545454545453,10.0,690.5206611570246,126.0,1.0,-6,-2,0.5
5725,ScottPilgrim,https://lichess.org/idTcvs4Q,2235,Black,Colle System,2,136,1816.0,3016.0,46.285714285714285,16.0,11485.727891156463,516.0,2.0,22.916666666666668,21.0,225.90972222222226,48.0,2.0,13.363636363636363,9.0,163.4132231404959,58.0,2.0,6,2,0.5
5726,turtle-turtle,https://lichess.org/tPoC305N,2208,White,Bogo-Indian Defense: Retreat Variation,2,57,485.0,1212.0,12.375,12.0,1.234375,14.0,11.0,19.818181818181817,19.0,23.603305785123972,30.0,10.0,18.666666666666668,15.0,102.88888888888887,46.0,12.0,6,2,0.0
5727,eSkIlErDeN,https://lichess.org/tPoC305N,1986,Black,Bogo-Indian Defense: Retreat Variation,0,57,727.0,1212.0,9.5,9.0,39.5,19.0,2.0,30.09090909090909,20.0,843.9008264462809,84.0,1.0,40.0,36.0,1235.75,100.0,1.0,-6,-2,0.0
5728,turtle-turtle,https://lichess.org/IG9wi54d,2223,White,Semi-Slav Defense: Meran Variation,0,117,1432.0,2167.0,9.222222222222221,4.5,176.39506172839504,59.0,2.0,25.61904761904762,8.0,3747.1882086167802,294.0,0.0,38.31578947368421,7.0,7423.584487534626,367.0,1.0,3,1,0.5
5729,Xatzigeo,https://lichess.org/IG9wi54d,2113,Black,Semi-Slav Defense: Meran Variation,2,117,735.0,2167.0,12.944444444444445,7.0,163.83024691358025,46.0,2.0,11.714285714285714,8.0,90.01360544217687,34.0,1.0,14.222222222222221,10.0,290.17283950617275,81.0,3.0,-3,-1,0.5
5730,Arano,https://lichess.org/eE5jWDKh,2127,White,Queen's Pawn Game: Mason Attack,0,94,1484.0,2282.0,16.357142857142858,6.5,433.515306122449,67.0,0.0,41.64705882352941,25.0,1823.9930795847752,150.0,2.0,36.46666666666667,15.0,1716.5155555555552,119.0,1.0,-4,-2,0.0
5731,turtle-turtle,https://lichess.org/eE5jWDKh,2212,Black,Queen's Pawn Game: Mason Attack,2,94,798.0,2282.0,12.857142857142858,12.0,112.6938775510204,42.0,3.0,23.0,12.0,792.7058823529412,97.0,1.0,15.133333333333333,11.0,304.64888888888885,77.0,3.0,4,2,0.0
5732,EAA_VTSL,https://lichess.org/KhiStRCe,1814,White,"Sicilian Defense: Closed Variation, Traditional",0,66,286.0,553.0,6.4,3.5,29.24,17.0,2.0,11.25,9.0,92.6875,36.0,2.0,8.7,5.0,87.80999999999999,33.0,1.0,-8,-4,0.0
5733,turtle-turtle,https://lichess.org/KhiStRCe,2209,Black,"Sicilian Defense: Closed Variation, Traditional",2,66,267.0,553.0,7.0,5.0,20.6,15.0,2.0,7.333333333333333,6.0,54.88888888888891,30.0,0.0,10.9,7.5,135.69000000000003,41.0,0.0,8,4,2.0
5734,turtle-turtle,https://lichess.org/ojEpkFVa,2204,White,Benoni Defense: Modern Variation,2,16,41.0,113.0,5.0,5.0,0.0,5.0,5.0,6.75,6.0,11.1875,12.0,3.0,4.5,4.5,12.25,8.0,1.0,4,0,2.0
5735,Babul,https://lichess.org/ojEpkFVa,1895,Black,Benoni Defense: Modern Variation,0,16,72.0,113.0,3.0,3.0,0.0,3.0,3.0,13.25,14.5,20.6875,18.0,6.0,8.0,8.0,16.0,12.0,4.0,-4,0,0.0
5736,turtle-turtle,https://lichess.org/4oqxoDYA,2216,White,French Defense: Knight Variation,1,65,330.0,865.0,8.555555555555555,2.0,295.8024691358024,57.0,1.0,5.25,5.0,6.6875,10.0,1.0,17.272727272727273,17.0,147.28925619834715,51.0,4.0,8,0,0.0
5737,ho3ein89,https://lichess.org/4oqxoDYA,1813,Black,French Defense: Knight Variation,1,65,535.0,865.0,10.555555555555555,5.0,130.2469135802469,39.0,1.0,17.25,14.0,170.02083333333334,38.0,0.0,23.3,15.5,304.81000000000006,62.0,1.0,-8,0,0.0
5738,BrentGio8,https://lichess.org/RGOYgYxN,1925,White,Sicilian Defense: Old Sicilian,0,64,745.0,1043.0,7.888888888888889,3.0,107.20987654320987,32.0,1.0,25.666666666666668,16.5,756.3888888888888,104.0,1.0,36.6,23.0,1263.24,129.0,5.0,0,0,0.0
5739,turtle-turtle,https://lichess.org/RGOYgYxN,2210,Black,Sicilian Defense: Old Sicilian,2,64,298.0,1043.0,2.4444444444444446,2.0,6.469135802469135,9.0,0.0,10.916666666666666,10.0,64.57638888888889,29.0,2.0,14.5,6.0,250.45,57.0,3.0,0,0,2.0
5740,turtle-turtle,https://lichess.org/bPpfKKFU,2203,White,"English Opening: King's English Variation, Three Knights System",2,53,223.0,743.0,3.4285714285714284,3.0,2.2448979591836737,6.0,2.0,5.4,4.0,18.24,17.0,1.0,16.11111111111111,10.0,199.6543209876543,52.0,4.0,5,1,0.0
5741,Nurel,https://lichess.org/bPpfKKFU,2001,Black,"English Opening: King's English Variation, Three Knights System",0,53,520.0,743.0,8.571428571428571,4.0,61.673469387755105,23.0,1.0,18.8,17.0,131.56,38.0,2.0,34.0,29.5,718.25,71.0,3.0,-5,-1,0.0
5742,Thekingpnk,https://lichess.org/uH3Q06OL,1888,White,Sicilian Defense: Open,0,72,850.0,1257.0,4.545454545454546,2.0,22.066115702479337,15.0,0.0,41.84615384615385,19.0,1830.4378698224853,123.0,2.0,23.272727272727273,13.0,852.7438016528923,102.0,3.0,-4,-2,0.0
5743,turtle-turtle,https://lichess.org/uH3Q06OL,2198,Black,Sicilian Defense: Open,2,72,407.0,1257.0,4.0,3.0,6.363636363636363,9.0,0.0,16.76923076923077,9.0,244.1775147928994,52.0,4.0,13.181818181818182,9.0,228.14876033057854,57.0,2.0,4,2,2.0
5744,Amirrezahtalab,https://lichess.org/QBK4qsZN,2001,White,Vienna Game: Vienna Gambit,2,100,1081.0,1627.0,22.266666666666666,8.0,823.2622222222221,105.0,1.0,30.555555555555557,22.5,740.9135802469136,120.0,1.0,12.3125,3.0,529.71484375,94.0,1.0,2,2,0.5
5745,turtle-turtle,https://lichess.org/QBK4qsZN,2219,Black,Vienna Game: Vienna Gambit,0,100,546.0,1627.0,11.933333333333334,12.0,71.2622222222222,33.0,0.0,16.27777777777778,10.5,167.53395061728395,48.0,2.0,4.625,2.5,78.109375,38.0,0.0,-2,-2,0.5
5746,turtle-turtle,https://lichess.org/Laq3KLRw,2215,White,Slav Defense: Quiet Variation,2,25,138.0,296.0,9.0,9.0,10.666666666666666,13.0,5.0,10.6,8.0,38.239999999999995,21.0,4.0,14.5,15.5,35.25,21.0,6.0,3,1,0.0
5747,azad-gh,https://lichess.org/Laq3KLRw,1873,Black,Slav Defense: Quiet Variation,0,25,158.0,296.0,9.333333333333334,3.0,80.22222222222223,22.0,3.0,18.0,8.0,408.4,57.0,3.0,13.333333333333334,17.0,44.22222222222222,19.0,4.0,-3,-1,2.0
5748,komando51,https://lichess.org/KA7cToxn,2019,White,"Sicilian Defense: Sozin, not Scheveningen",0,154,2006.0,3776.0,36.25,15.0,3295.3541666666665,263.0,3.0,28.11111111111111,15.0,2588.913580246913,254.0,3.0,15.08,10.0,199.0336,55.0,2.0,-6,0,1.0
5749,medo500,https://lichess.org/KA7cToxn,2220,Black,"Sicilian Defense: Sozin, not Scheveningen",2,154,1770.0,3776.0,34.5,7.0,2656.1666666666665,199.0,2.0,24.59259259259259,15.0,1131.3525377229082,178.0,2.0,11.12,7.0,190.98560000000006,65.0,2.0,6,0,1.0
5750,Timzgate,https://lichess.org/sFqjUI8E,1950,White,King's Indian Attack,0,110,885.0,2223.0,14.941176470588236,8.0,214.52595155709346,55.0,2.0,15.473684210526315,8.0,286.5650969529086,60.0,1.0,18.72222222222222,14.5,203.42283950617283,42.0,1.0,-3,-1,0.0
5751,medo500,https://lichess.org/sFqjUI8E,2216,Black,King's Indian Attack,2,110,1338.0,2223.0,26.470588235294116,12.0,885.3079584775087,97.0,3.0,28.473684210526315,11.0,945.6177285318557,104.0,2.0,19.27777777777778,15.5,262.5339506172839,72.0,2.0,3,1,0.5
5752,medo500,https://lichess.org/MnnFdLhG,2214,White,King's Indian Defense: Semi-Averbakh System,2,27,227.0,1164.0,2.3333333333333335,2.0,0.22222222222222224,3.0,2.0,23.0,10.5,1027.3333333333333,94.0,3.0,20.5,21.5,95.25,31.0,8.0,3,1,2.0
5753,Al1234567,https://lichess.org/MnnFdLhG,1858,Black,King's Indian Defense: Semi-Averbakh System,0,27,937.0,1164.0,89.0,7.0,14284.666666666666,258.0,2.0,31.0,15.0,1839.3333333333333,126.0,0.0,161.33333333333334,8.0,47022.22222222222,468.0,8.0,-3,-1,0.0
5754,medo500,https://lichess.org/hFTFWZwQ,2208,White,Queen's Gambit Declined: Ragozin Defense,2,81,1151.0,2197.0,13.833333333333334,8.5,193.1388888888889,56.0,3.0,30.266666666666666,12.0,1033.128888888889,98.0,3.0,40.84615384615385,33.0,1397.976331360947,152.0,3.0,5,1,0.5
5755,rozanski857,https://lichess.org/hFTFWZwQ,2119,Black,Queen's Gambit Declined: Ragozin Defense,0,81,1046.0,2197.0,18.416666666666668,17.5,133.40972222222223,45.0,3.0,36.53333333333333,33.0,576.9155555555554,88.0,5.0,23.083333333333332,19.0,341.7430555555556,54.0,2.0,-5,-1,0.5
5756,medo500,https://lichess.org/7xW0Ze5b,2205,White,Queen's Gambit Declined: Normal Defense,2,103,1376.0,2553.0,17.3125,5.5,758.21484375,99.0,2.0,47.166666666666664,20.5,4791.916666666666,285.0,3.0,14.705882352941176,10.0,234.4429065743945,49.0,1.0,1,1,2.5
5757,Shain_c5,https://lichess.org/7xW0Ze5b,1890,Black,Queen's Gambit Declined: Normal Defense,0,103,1177.0,2553.0,25.0,10.5,1524.125,163.0,1.0,36.5,16.0,2296.9166666666665,202.0,1.0,7.5,6.5,48.75,25.0,0.0,-1,-1,0.5
5758,Rudy71,https://lichess.org/JdaZyNcM,1992,White,Sicilian Defense: Boleslavsky Variation,0,68,1217.0,2030.0,5.2,4.0,20.360000000000003,18.0,2.0,46.5,26.5,1697.25,155.0,3.0,55.18181818181818,42.0,1435.4214876033056,139.0,4.0,-2,-2,0.5
5759,medo500,https://lichess.org/JdaZyNcM,2201,Black,Sicilian Defense: Boleslavsky Variation,2,68,813.0,2030.0,8.0,5.0,32.6,21.0,4.0,23.5,11.5,513.75,69.0,2.0,41.0,36.0,991.8181818181819,101.0,2.0,2,2,0.5
5760,medo500,https://lichess.org/3kJVWf8s,2205,White,Tarrasch Defense: Symmetrical Variation,1,113,1558.0,3003.0,15.882352941176471,15.0,92.22145328719724,34.0,3.0,51.8,39.5,1964.1599999999999,154.0,3.0,13.263157894736842,3.0,601.562326869806,109.0,1.0,3,1,0.5
5761,hipparagi,https://lichess.org/3kJVWf8s,1989,Black,Tarrasch Defense: Symmetrical Variation,1,113,1445.0,3003.0,27.0,16.0,1128.235294117647,143.0,4.0,39.6,24.5,1978.9400000000005,207.0,2.0,10.777777777777779,7.5,140.39506172839506,50.0,2.0,-3,-1,0.5
5762,matirom,https://lichess.org/UCsLfRhN,2253,White,Queen's Gambit Declined: Cambridge Springs Defense: Bogoljubov Variation,2,141,1146.0,2961.0,18.772727272727273,10.0,814.7210743801651,139.0,1.0,24.68,14.0,1717.5776,209.0,0.0,5.043478260869565,3.0,15.172022684310024,15.0,0.0,-2,4,1.0
5763,medo500,https://lichess.org/UCsLfRhN,2213,Black,Queen's Gambit Declined: Cambridge Springs Defense: Bogoljubov Variation,0,141,1815.0,2961.0,24.681818181818183,7.5,1284.7623966942147,131.0,3.0,38.64,16.0,2535.2704,190.0,3.0,13.909090909090908,9.5,185.35537190082644,68.0,3.0,2,-4,0.5
5764,olfato77,https://lichess.org/CSThzMGT,1928,White,French Defense: King's Indian Attack,0,76,854.0,1847.0,6.2727272727272725,4.0,12.925619834710744,14.0,2.0,16.357142857142858,15.0,92.51530612244899,33.0,3.0,46.333333333333336,24.0,4937.555555555556,271.0,4.0,0,0,0.0
5765,medo500,https://lichess.org/CSThzMGT,2210,Black,French Defense: King's Indian Attack,2,76,993.0,1847.0,15.454545454545455,11.0,146.61157024793388,38.0,4.0,26.142857142857142,19.0,464.8367346938776,87.0,3.0,38.083333333333336,27.0,1047.5763888888887,126.0,4.0,0,0,0.0
5766,kondukator0,https://lichess.org/L5Suft6f,2104,White,Indian Game: London System,1,58,662.0,2641.0,3.125,2.5,3.609375,8.0,2.0,36.09090909090909,36.0,881.1735537190084,90.0,3.0,26.666666666666668,17.0,824.0,103.0,4.0,-1,-1,0.0
5767,munaretto,https://lichess.org/L5Suft6f,2144,Black,Indian Game: London System,1,58,1979.0,2641.0,21.125,11.5,554.359375,76.0,1.0,126.54545454545455,100.0,8895.884297520663,327.0,24.0,46.44444444444444,27.0,1330.6913580246912,127.0,18.0,1,1,0.0
5768,munaretto,https://lichess.org/VqDDOqSC,2137,White,Queen's Pawn Game: Zukertort Variation,2,53,1638.0,4145.0,13.857142857142858,9.0,149.55102040816328,43.0,5.0,88.3,84.5,3378.21,221.0,4.0,73.11111111111111,67.0,788.9876543209878,125.0,40.0,3,1,0.0
5769,maur_ago,https://lichess.org/VqDDOqSC,2090,Black,Queen's Pawn Game: Zukertort Variation,0,53,2507.0,4145.0,23.857142857142858,14.0,354.69387755102036,54.0,7.0,112.3,78.5,5890.8099999999995,281.0,41.0,152.125,105.0,16711.609375,382.0,14.0,-3,-1,0.0
5770,NikitaKlady,https://lichess.org/yUr9D1ww,2038,White,Indian Game,2,101,2305.0,4633.0,56.06666666666667,52.0,800.1955555555559,116.0,10.0,64.0,33.0,5203.555555555556,295.0,3.0,18.352941176470587,17.0,50.22837370242215,37.0,10.0,2,2,0.0
5771,munaretto,https://lichess.org/yUr9D1ww,2146,Black,Indian Game,0,101,2328.0,4633.0,46.93333333333333,34.0,2338.5955555555556,163.0,3.0,64.44444444444444,35.5,4626.58024691358,254.0,2.0,29.0,30.0,288.125,60.0,4.0,-2,-2,0.0
5772,munaretto,https://lichess.org/I8ihgKgq,2142,White,Indian Game: London System,2,79,1810.0,3795.0,62.166666666666664,24.5,7577.13888888889,314.0,5.0,55.642857142857146,30.0,3989.0867346938785,224.0,1.0,21.923076923076923,15.0,489.9171597633136,91.0,3.0,7,3,0.0
5773,MR-SAID,https://lichess.org/I8ihgKgq,1899,Black,Indian Game: London System,0,79,1985.0,3795.0,101.41666666666667,60.5,8077.243055555555,326.0,6.0,43.57142857142857,19.0,3816.816326530613,208.0,0.0,13.166666666666666,11.0,90.47222222222223,37.0,1.0,-7,-3,0.0
5774,Bravo2020,https://lichess.org/SO1oWYmh,2138,White,"Sicilian Defense: Kan Variation, Modern Variation",2,177,2821.0,5491.0,70.96428571428571,23.0,10893.963010204081,395.0,0.0,17.387096774193548,10.0,258.04370447450566,58.0,1.0,10.172413793103448,4.0,257.1082045184304,68.0,0.0,6,2,1.0
5775,munaretto,https://lichess.org/SO1oWYmh,2150,Black,"Sicilian Defense: Kan Variation, Modern Variation",0,177,2670.0,5491.0,64.5,22.0,16364.964285714286,680.0,1.0,18.903225806451612,11.0,454.0228928199792,87.0,1.0,9.928571428571429,6.5,97.49489795918366,45.0,1.0,-6,-2,5.0
5776,Nemo_Praecipue,https://lichess.org/qhfAaFHy,2046,White,Zukertort Opening: Sicilian Invitation,0,96,1756.0,3667.0,46.4,28.0,2651.44,207.0,0.0,38.94117647058823,18.0,3019.7024221453285,223.0,1.0,26.533333333333335,26.0,228.24888888888893,59.0,6.0,-6,-4,2.5
5777,munaretto,https://lichess.org/qhfAaFHy,2144,Black,Zukertort Opening: Sicilian Invitation,2,96,1911.0,3667.0,75.13333333333334,47.0,5137.715555555556,217.0,2.0,35.588235294117645,25.0,969.1833910034601,109.0,2.0,11.933333333333334,11.0,52.462222222222216,27.0,2.0,6,4,0.5
5778,munaretto,https://lichess.org/RVTCG760,2146,White,Queen's Pawn Game: London System,1,84,2066.0,3377.0,29.46153846153846,20.0,546.5562130177514,91.0,4.0,78.33333333333333,65.0,2952.8888888888896,214.0,19.0,39.07692307692308,22.0,1053.4556213017752,123.0,7.0,1,1,0.0
5779,PORABOLIK,https://lichess.org/RVTCG760,2021,Black,Queen's Pawn Game: London System,1,84,1311.0,3377.0,32.38461538461539,21.0,674.698224852071,87.0,3.0,45.53333333333333,20.0,4351.582222222222,272.0,4.0,15.923076923076923,16.0,35.30177514792899,28.0,4.0,-1,-1,0.0
5780,munaretto,https://lichess.org/u7k813fD,2140,White,Indian Game: London System,2,109,2533.0,4950.0,51.76470588235294,14.0,5606.415224913495,295.0,3.0,66.26315789473684,34.0,9375.983379501386,430.0,3.0,21.88888888888889,17.5,177.65432098765433,54.0,5.0,2,2,0.5
5781,simyaci93,https://lichess.org/u7k813fD,2062,Black,Indian Game: London System,0,109,2417.0,4950.0,33.05882352941177,4.0,4760.643598615917,272.0,0.0,72.94736842105263,32.0,5367.102493074793,228.0,1.0,27.58823529411765,11.0,3610.359861591695,265.0,0.0,-2,-2,0.5
5782,munaretto,https://lichess.org/j1NJXmw4,2142,White,London System,1,97,2259.0,3959.0,65.0,43.0,7153.066666666667,353.0,3.0,59.11764705882353,61.0,1793.0449826989618,133.0,1.0,17.4375,13.0,195.24609375,60.0,4.0,-3,-1,0.0
5783,ZhenkaZheleznii,https://lichess.org/j1NJXmw4,2053,Black,London System,1,97,1700.0,3959.0,22.066666666666666,20.0,204.72888888888892,46.0,3.0,39.11764705882353,35.0,982.6920415224912,118.0,3.0,46.93333333333333,15.0,6880.462222222222,337.0,2.0,3,1,0.0
5784,Thomas_Paoli,https://lichess.org/9jI0bRHs,2005,White,"English Opening: Symmetrical Variation, Two Knights Line",0,132,1798.0,3652.0,32.42857142857143,20.0,1123.387755102041,113.0,2.0,36.43478260869565,25.0,1836.5935727788278,190.0,0.0,13.285714285714286,7.0,155.3469387755102,45.0,1.0,-2,0,0.5
5785,munaretto,https://lichess.org/9jI0bRHs,2137,Black,"English Opening: Symmetrical Variation, Two Knights Line",2,132,1854.0,3652.0,47.04761904761905,28.0,2995.2834467120183,212.0,1.0,21.608695652173914,18.0,206.06427221172018,54.0,2.0,17.571428571428573,15.0,132.62585034013605,52.0,2.0,2,0,0.5
5786,El-Siciliano-Final,https://lichess.org/5ieFAD3T,2014,White,"Sicilian Defense: Kan Variation, Maróczy Bind, Réti Variation",0,42,604.0,1973.0,3.3333333333333335,3.5,6.5555555555555545,8.0,0.0,42.375,19.0,3788.484375,203.0,6.0,40.833333333333336,33.0,1603.472222222222,122.0,3.0,0,0,0.0
5787,munaretto,https://lichess.org/5ieFAD3T,2132,Black,"Sicilian Defense: Kan Variation, Maróczy Bind, Réti Variation",2,42,1369.0,1973.0,7.166666666666667,2.0,124.1388888888889,32.0,1.0,67.0,64.5,3153.25,190.0,2.0,131.66666666666666,73.0,15694.555555555557,379.0,18.0,0,0,0.0
5788,munaretto,https://lichess.org/OLE5ehfQ,2126,White,London System,2,59,1131.0,1749.0,16.5,19.0,81.0,32.0,3.0,70.27272727272727,52.0,4582.198347107438,251.0,21.0,22.6,15.5,458.64,79.0,3.0,6,2,0.0
5789,El-Siciliano-Final,https://lichess.org/OLE5ehfQ,2018,Black,London System,0,59,618.0,1749.0,10.625,9.0,39.484375,22.0,3.0,32.0,17.0,1265.6363636363637,137.0,0.0,20.11111111111111,12.0,594.5432098765432,87.0,4.0,-6,-2,0.0
5790,munaretto,https://lichess.org/TvQfXaZL,2120,White,Queen's Pawn Game: London System,2,100,2246.0,4740.0,56.13333333333333,24.0,4396.515555555556,227.0,7.0,46.05555555555556,45.0,845.8302469135801,102.0,9.0,35.9375,28.0,1100.80859375,137.0,1.0,-2,-2,0.0
